id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26687939,Work from home in this beautiful 2BD in River North,8534462,Barsala,,Near North Side,41.8879,-87.63288,Entire home/apt,263,2,4,7/14/2019,0.19,48,196
26700761,Ukrainian Village 3 Bedroom Apartment,156756068,Larissa,,West Town,41.8992,-87.68257,Entire home/apt,150,3,22,2/18/2020,0.83,2,350
26705201,NEW Apartment in Old Town!,24942185,Karl,,Near North Side,41.90957,-87.63462,Entire home/apt,134,2,50,10/4/2020,2.42,2,170
26707623,"Have an exciting stay in this modern studio, fast wifi",8534462,Barsala,,Near North Side,41.888,-87.63248,Entire home/apt,147,2,16,7/31/2020,0.83,48,198
26708037,Cook meals at home in this stunning 3BD with a full kitchen,8534462,Barsala,,Near North Side,41.88917,-87.63304,Entire home/apt,596,2,3,2/17/2020,0.15,48,214
26710899,"Avoid frontdesks in this River North's chic 2BD, fast wifi",8534462,Barsala,,Near North Side,41.88918,-87.63435,Entire home/apt,263,2,3,6/23/2020,0.3,48,174
26717160,Easy Living in Lake View East!,195674456,Brandon,,Lake View,41.95223,-87.64963,Entire home/apt,60,5,15,9/29/2019,0.54,1,0
26738161,Wrigley Luxury Home Vintage Charm Modern Finishes,30911760,Michael,,Lake View,41.94732,-87.6675,Entire home/apt,536,4,0,,,1,1
26742098,Bronzeville Apt. close to Downtown Chicago,201057439,Krissy,,Grand Boulevard,41.80667,-87.61166,Entire home/apt,90,3,37,10/1/2020,1.35,1,362
26751001,Private Bedroom in Chic Home Steps from the Lake,24047255,Yana,,Uptown,41.95721,-87.64726,Private room,230,1,1,8/6/2018,0.04,2,365
26753013,Top-Floor Lakeview Condo- Walk to Wrigley!,8140279,Samantha,,Lake View,41.93979,-87.65746,Entire home/apt,175,2,0,,,1,0
26755973,Niiice Space in the heart of Uptown,18345744,Thomas,,Uptown,41.96757,-87.65797,Private room,55,1,32,10/20/2019,1.16,1,57
26776933,Room D (Queen size bed),40832295,Shannon & Carmen,,Belmont Cragin,41.91965,-87.77975,Private room,115,2,6,8/4/2019,0.22,4,365
26780835,CHECK IN 8AM. CHECK OUT 7PM- KIND BED,59794802,Lilian,,Loop,41.88706,-87.61758,Entire home/apt,400,2,9,10/20/2019,0.32,4,21
26783351,Chicago (Upscale Neighborhood) Multi-Unit Estate,48907908,Lupe,,Irving Park,41.95684,-87.73013,Entire home/apt,408,2,18,9/7/2020,0.65,1,333
26784095,Lincoln Park Shared Housing for Fun,44618537,Robert,,Lincoln Park,41.9314,-87.64331,Shared room,60,1,27,10/3/2020,0.97,4,365
26787183,Come home to The Met!,24949688,Aiyana,,Grand Boulevard,41.81523,-87.61873,Entire home/apt,145,1,1,2/17/2020,0.12,1,179
26795754,Nice Place!,156360525,Scott,,Lincoln Park,41.919,-87.64933,Entire home/apt,250,2,8,7/20/2019,0.31,1,363
26802733,DAILY ROOM SERVICE- KING BED IN HIGH RISE,59794802,Lilian,,Near West Side,41.88218,-87.64291,Entire home/apt,400,2,6,11/14/2019,0.22,4,21
26804816,Family & Business Shelter in Streeterville,59794802,Lilian,,Near North Side,41.89267,-87.61899,Entire home/apt,400,2,4,11/3/2018,0.14,4,21
26804834,Retreat to a Stylish 3-Bedroom Brownstone,4434,Kellen,,Douglas,41.83245,-87.62068,Entire home/apt,164,2,25,8/29/2020,0.99,5,251
26815108,"McCormick's  Place Across Street, 2 free parkings",105861427,Paroma,,Near South Side,41.84737,-87.61934,Entire home/apt,200,3,49,3/15/2020,1.88,1,199
26835671,Stay a block from Wrigley! 2 bedroom on Clark,200416010,Saul,,Lake View,41.94632,-87.65652,Entire home/apt,84,1,104,10/12/2020,3.8,6,345
26843049,Pilsen Deluxe Renovated 2bed/1bath Apt MONTHLY,100782278,Emily & Rich,,Lower West Side,41.84956,-87.68117,Entire home/apt,66,41,8,9/27/2020,0.35,28,365
26866986,★ SuperHost Modern 1 Bedroom in Center Location ★,3965428,Rob,,Near North Side,41.89862,-87.62138,Entire home/apt,94,30,7,10/7/2020,0.29,74,306
26876285,South Loop Wintrust Soldier Field McCormick Place,6433274,Amy,,Near South Side,41.85558,-87.62526,Private room,75,3,19,12/4/2019,0.71,1,0
26877934,"2B Chicago Room with two beds, Roku TV, Wifi 2B",127235673,Alex,,Edgewater,41.98617,-87.67142,Private room,56,1,14,9/27/2020,0.52,12,113
26883006,Big 4 bedroom single home by McCormick & Downtown,23955355,Long,,Bridgeport,41.8453,-87.65623,Entire home/apt,370,1,51,3/8/2020,1.86,2,362
26892171,Chicago Single family home located in Edison Park,1385047,Annmarie,,Norwood Park,41.9739,-87.81733,Entire home/apt,250,7,2,9/16/2018,0.07,1,365
26897622,Spacious Bedroom in Modern Condo w/private bath,5725469,Hector Torres,,Uptown,41.9717,-87.65633,Private room,88,1,40,2/16/2020,1.47,1,270
26898273,Little Village,79010967,Javier,,South Lawndale,41.84953,-87.70065,Entire home/apt,55,1,120,10/8/2020,4.44,4,26
26903277,2R-3 BR APT in Bridgeport - Archer Ave Apts. 聚华坊,150847041,Henry,,Bridgeport,41.8395,-87.65976,Entire home/apt,128,2,68,10/4/2020,2.47,2,0
26917536,"Cozy, Inviting and Warm 2BR Albany Park Apartment",13619239,Daniel,,Albany Park,41.96464,-87.71006,Entire home/apt,99,2,15,2/3/2020,0.57,1,0
26923044,HIP Logan Sq SPACIOUS & CLEAN 2 bed top floor apt!,195467041,Melanie,,Logan Square,41.92564,-87.71545,Entire home/apt,95,1,82,9/27/2020,3,2,319
26925109,"Clean, Garden Floor on Little Village Boulevard",202600681,Rosa,,South Lawndale,41.85194,-87.69862,Entire home/apt,130,2,24,10/23/2019,0.87,1,12
26926629,Private Bedroom in the Heart of Chicago for 2,150199112,Alondra,,Lower West Side,41.85297,-87.68074,Private room,70,1,40,2/16/2020,1.46,2,178
26927140,Cute home in Chicago's famous Pilsen neighborhood,202616870,Johanna,,Lower West Side,41.85604,-87.6768,Entire home/apt,125,2,26,2/16/2020,0.96,2,344
26928011,Private Room in Pilsen Chicago for 2,150199112,Alondra,,Lower West Side,41.85273,-87.67863,Private room,70,1,36,3/17/2020,1.31,2,364
26948059,Cozy bedroom in Chicago's Pilsen neighborhood,202616870,Johanna,,Lower West Side,41.8542,-87.67518,Private room,80,1,9,10/5/2020,0.33,2,360
26959321,Exquisite Condo Steps from Lincoln Park,78910173,Jack,,Lincoln Park,41.92943,-87.64095,Entire home/apt,249,21,3,5/31/2020,0.12,1,0
26961273,(Entire house) Extended Stay Apt for Professionals,202878032,Ade And J Shuntay,,South Shore,41.76758,-87.56822,Entire home/apt,60,32,23,10/6/2020,0.84,4,264
26978242,Quiet and Spacious Yoga Studio Loft,8244522,GuruNischan,,Bridgeport,41.82522,-87.63987,Private room,40,5,12,3/21/2020,0.44,2,365
26991799,Comfort & Clean! 15 min ORD/Dwntwn2 & Parking,198731500,J.R.,,Jefferson Park,41.97051,-87.77087,Entire home/apt,79,2,130,10/11/2020,4.71,3,88
27016482,Rooftop views next to everything,52012721,Justin,,West Town,41.8917,-87.66679,Private room,93,2,23,10/11/2020,0.85,1,183
27031481,Ocean grey room,198464009,Edward,,East Garfield Park,41.88567,-87.70787,Private room,50,2,14,9/15/2019,0.51,4,111
27034898,Bronzeville Suite Near McCormick - Entire Basement,200403296,Monica,,Grand Boulevard,41.81497,-87.61143,Private room,45,2,46,5/25/2020,1.69,1,82
27056704,"Quiet Location, Walkable, Home Office, Fast Wifi",63936686,Alex,,West Town,41.89423,-87.66205,Entire home/apt,111,2,56,10/20/2020,3.93,3,310
27057811,Purple Room,198464009,Edward,,East Garfield Park,41.88558,-87.70948,Private room,38,2,15,9/29/2019,0.55,4,111
27058146,"Northside Charmer—Safe Neighborhood, Easy Parking",23940008,Swisher,,North Park,41.98476,-87.73087,Entire home/apt,65,2,76,10/12/2020,3.3,1,81
27063669,1BR Garden Unit close to Everything,26077223,Cesar,,Archer Heights,41.80207,-87.72533,Entire home/apt,120,1,3,9/26/2020,1.3,1,337
27100328,Mckelvin Garden suite,203955124,Anthony,,Douglas,41.83476,-87.6182,Entire home/apt,85,1,56,3/15/2020,2.08,1,170
27101218,River North  2 bedroom condo with fabulous views,1161623,Lynne,,Near North Side,41.896,-87.62907,Entire home/apt,90,30,11,8/1/2020,0.47,1,181
27106400,Fully Furnished Apartment Wicker Park Free Parking,33605887,Ewa,,West Town,41.9011,-87.66337,Entire home/apt,99,1,245,10/13/2020,9.28,2,61
27109169,Studio artist's loft space,27600295,Vicky,,West Town,41.89082,-87.6737,Private room,85,1,3,10/14/2019,0.11,3,270
27130224,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.801,-87.58425,Entire home/apt,55,1,76,9/20/2020,2.81,59,177
27130315,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.80079,-87.58485,Entire home/apt,59,1,71,10/4/2020,2.64,59,186
27130424,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79945,-87.58382,Entire home/apt,61,1,72,10/14/2020,2.7,59,171
27131606,Historic Artist Loft in Fulton Market/ West Loop,2619611,Andrew,,Near West Side,41.88663,-87.6493,Entire home/apt,150,2,103,10/4/2020,3.99,2,151
27133454,Queen bed in West loop/united center/med dist 1,66944232,Arun,,Near West Side,41.88179,-87.6811,Private room,59,1,43,2/1/2020,2.35,1,0
27136878,3 bedroom townhome minutes from Downtown,204303072,George,,West Town,41.90142,-87.66277,Entire home/apt,135,3,146,10/18/2020,5.38,2,34
27166317,S3 Studio in OldTown with Balcony,23612069,Tj,,Near North Side,41.90685,-87.63309,Entire home/apt,63,1,105,10/11/2020,3.83,14,84
27168613,Princeton Bath and Tennis 1,202087077,Patrick,,Fuller Park,41.814,-87.63281,Entire home/apt,52,1,72,10/13/2020,2.64,1,356
27169700,Vintage 3BR Apartment in Logan Square,22059529,Michael,,Logan Square,41.92259,-87.71556,Entire home/apt,71,2,20,10/21/2020,3.8,1,197
27187793,Modern Cozy Chicago Apartment At The Best Location,10635447,Ana,,Loop,41.86788,-87.62678,Entire home/apt,113,1,74,10/8/2020,2.7,2,176
27201539,Spacious Studio - Everything & More in Gold Coast!,91881711,Megan,,Near North Side,41.90338,-87.62923,Entire home/apt,99,4,29,9/21/2020,1.42,5,185
27217611,Perfect spot LINCOLN Park/Old Town,204969763,Daniel,,Lincoln Park,41.91767,-87.64167,Private room,125,1,15,10/14/2019,0.55,1,87
27223908,Updated Condo near Downtown with Porch,44997651,David,,West Town,41.8949,-87.66244,Private room,55,1,100,9/6/2020,3.79,2,1
27226695,Home for Relaxing & Entertaining Near to Wrigley,46939427,Anthony,,North Center,41.95683,-87.69037,Entire home/apt,529,2,10,9/22/2019,0.41,6,362
27228203,Pilsen Functional Renovated 3bed/1bath Apt MONTHLY,100782278,Emily & Rich,,Lower West Side,41.84942,-87.68148,Entire home/apt,79,41,5,5/31/2020,0.22,28,310
27230037,Bohemian Loft Near Downtown Chicago with Parking,3986873,Elena,,Lower West Side,41.85058,-87.68017,Entire home/apt,113,2,74,10/10/2020,2.76,12,317
27230321,LARGE SPACE - TWO LEVELS  - DECK - PARKING!,19645168,Brandon,,Lincoln Park,41.92873,-87.65856,Entire home/apt,125,30,45,3/20/2020,1.71,7,145
27247279,Comfort & Clean! 15 min ORD/Dwntwn3 & Parking,198731500,J.R.,,Jefferson Park,41.97263,-87.77251,Entire home/apt,72,2,81,10/23/2020,2.96,3,87
27251335,*Gorgeous Hideout in Pilsen! Close to Everything*,205251032,Salvador,,Lower West Side,41.85709,-87.67092,Entire home/apt,87,2,99,3/15/2020,3.85,1,0
27279571,"Entire place, only 15 min away from Downtown!",150600310,Jasmine,,South Lawndale,41.83793,-87.71065,Entire home/apt,98,2,23,9/6/2020,0.85,1,269
27280182,"Pink House Hideaway,  Chicago",1117060,Ty,,West Town,41.89882,-87.66999,Entire home/apt,107,1,20,9/15/2019,0.74,1,88
27280746,Ina's Beachwood Inn,205507805,Mark,,West Town,41.90741,-87.67327,Entire home/apt,101,1,49,10/18/2020,2.75,1,88
27282218,Private Room In Modern Townhome With Rooftop!,14899210,Nichole,,Near West Side,41.87272,-87.68632,Private room,89,1,18,3/17/2020,0.67,1,172
27286183,2+ bed apt 15minutes or less to McCormick/downtown,133759935,Tyre,,Douglas,41.82952,-87.61984,Entire home/apt,95,3,28,5/27/2019,1.05,2,0
27308270,"Sophisticated, 2-BR Luxury Condo in Old Town",9094538,Nicole,,Lincoln Park,41.91469,-87.64009,Entire home/apt,139,2,43,9/19/2020,1.59,37,99
27309503,Homely apartment at Lakeshore,205752914,Mustafa,,Lake View,41.9534,-87.64678,Private room,153,3,1,8/30/2018,0.04,1,0
27310680,Chicago House,19753340,Jason,,Douglas,41.82647,-87.6237,Private room,29,30,0,,,1,365
27312267,"As seen on NBC’s hit series, “Chicago Fire!”",171513876,Andre,,West Town,41.898,-87.67893,Entire home/apt,200,2,15,10/13/2020,0.58,1,351
27337953,Bold and Bright Owner's Flat in Design District,202622038,Kathryn,,Near North Side,41.891,-87.63303,Entire home/apt,427,1,40,9/27/2020,1.49,1,351
27338564,Comfy Room in Edgewater,116537780,Eric,,Edgewater,41.99617,-87.6683,Private room,40,2,23,10/13/2020,0.85,4,0
27354316,Albany Park Condo Room,48737258,Vanessa,,Albany Park,41.96779,-87.72187,Private room,25,1,9,9/20/2020,0.33,1,0
27359639,Center of Lincoln Park/Depaul/Wrigley+ parking!,153282233,Justin,,Lincoln Park,41.91924,-87.6525,Entire home/apt,123,1,199,10/12/2020,7.5,2,175
27361825,Elm Street Palace,206195810,D,,Near North Side,41.90241,-87.62907,Entire home/apt,250,12,0,,,1,89
27371590,Huge Skylit Master Room - ONE block from Blue Line,11108717,Chris,,Irving Park,41.94723,-87.7159,Private room,68,10,31,1/11/2020,1.15,4,5
27396530,Spacious & Beautiful Logan Square Garden Unit,43389451,Marius,,Logan Square,41.9227,-87.71711,Entire home/apt,89,14,25,2/18/2020,0.92,2,358
27398741,Peaceful Quiet Home in Historical Pullman,9301,Charlene,,Pullman,41.68942,-87.60783,Entire home/apt,95,3,32,7/12/2020,1.22,1,90
27398743,"Modern Urban Suite - West Town, Centrally Located",29622436,Dina,,West Town,41.89586,-87.6618,Entire home/apt,80,2,81,8/29/2020,2.98,1,25
27401065,Brand New Designer Wrigleyville/Lakeview Loft,206500795,Michael,,Lake View,41.95038,-87.65904,Entire home/apt,179,2,58,10/19/2020,2.35,2,51
27401532,Logan Square Sky Cave,206501503,Kristiana,,Logan Square,41.92161,-87.69804,Entire home/apt,84,1,9,11/4/2018,0.33,1,0
27406623,Linda's Oasis,18266053,Linda,,Lincoln Park,41.91759,-87.63954,Entire home/apt,179,2,26,10/4/2020,0.97,3,352
27408745,Sunny & Spacious Private Apt in Artist’s Home,56659711,Angela,,Lincoln Square,41.9748,-87.69266,Entire home/apt,118,1,11,8/31/2019,0.63,1,0
27417463,Old Irving Guest Room,17999173,Meredith,,Irving Park,41.94795,-87.7287,Private room,100,2,1,8/5/2018,0.04,2,89
27420170,Bright & Renovated Irving Park Duplex w/ Backyard!,141303483,Angela,,Irving Park,41.95588,-87.70538,Entire home/apt,129,1,60,10/17/2020,2.33,1,334
27423761,Historic Chicago neighborhood surrounded by woods,206531843,Thomas,,Forest Glen,41.99682,-87.76751,Private room,43,1,25,5/21/2019,0.95,3,0
27424869,Wicker Park Condo with Roof Deck & Parking!,65641991,Erik,,West Town,41.90392,-87.67367,Entire home/apt,162,1,123,10/4/2020,4.58,1,157
27426067,Hip Logan Square SPACIOUS & CLEAN 2 Bed Apt!,195467041,Melanie,,Logan Square,41.92708,-87.71347,Entire home/apt,115,1,57,9/26/2020,2.1,2,318
27427336,Spacious apartment in wooded historic neighborhood,206531843,Thomas,,Forest Glen,41.99542,-87.76788,Entire home/apt,85,2,17,10/13/2019,0.66,3,0
27432876,Cozy apartment by green/red line,130751423,Xinyu,,Douglas,41.82993,-87.62609,Private room,49,1,57,9/20/2020,2.1,1,47
27434475,Amazing French style apt near beach and train.,206744772,Miguel,,Edgewater,41.98949,-87.66363,Private room,700,1,8,10/15/2018,0.3,1,179
27436176,G3. Next to Downtown! Best location & affordable!,191267705,Josana,,Logan Square,41.91685,-87.69449,Private room,39,30,136,3/18/2020,5.03,3,90
27439525,Comfort  zone,206783790,Oscar,,North Center,41.9365,-87.67502,Entire home/apt,100,1,69,10/19/2020,2.56,1,353
27458041,B5- Next to Downtown Chicago - Private Room,109075524,Alejandra,,Near West Side,41.87552,-87.6798,Private room,55,7,115,3/12/2020,4.33,9,33
27458095,Wrigleyville / Boystown 2 bedroom Urban Apartment!,22420312,Alex,,Lake View,41.94713,-87.64819,Entire home/apt,99,1,9,12/30/2018,0.35,1,0
27459503,3 Bed Wrigley home w/view & deck - 3rd Fl,35241425,Nicole,,Lake View,41.94766,-87.65882,Entire home/apt,500,1,31,10/18/2020,1.16,2,361
27462697,"Comfy 1 bedroom apartment, parking, Wi-Fi, fruits",9339313,Leon,,Lower West Side,41.85831,-87.65034,Entire home/apt,62,1,124,10/19/2020,4.6,12,349
27463525,West Town 1 Bedroom Apartment Fresh and New,143983688,Oscar,,West Town,41.89392,-87.66747,Entire home/apt,110,2,40,2/17/2020,1.48,1,16
27466584,Bright 1BR near Public Transit - 2 min walk,37753749,Jax,,Norwood Park,41.98642,-87.77847,Private room,42,1,115,3/17/2020,4.32,1,0
27467936,1 Bedroom Apartment by McCormick Place & Chinatown,129327646,Roger,,Bridgeport,41.84532,-87.64044,Entire home/apt,52,2,130,10/4/2020,4.8,7,93
27469680,Quiet Room One Block off Blue Line,11108717,Chris,,Irving Park,41.9486,-87.71519,Private room,82,2,19,1/26/2020,0.72,4,0
27471588,Bedroom,132131180,Rafael,,West Garfield Park,41.87289,-87.73127,Private room,35,30,13,9/26/2020,0.51,1,233
27489353,Cozy  bedroom,104627783,Bellanger,,West Garfield Park,41.87798,-87.73061,Private room,150,2,18,2/16/2020,0.78,2,178
27489795,Vintage chic,1382472,Ani,,Lincoln Square,41.96155,-87.68588,Entire home/apt,56,140,0,,,1,365
27490262,Designer Logan Square 2BR Apartment,207183863,Thom,,Logan Square,41.92799,-87.69729,Entire home/apt,78,1,79,10/12/2020,2.97,2,304
27490479,Quaint Garden Apartment 2 BR Near UCC,72651433,Zafar,,East Garfield Park,41.87856,-87.69542,Entire home/apt,90,3,18,10/12/2020,0.68,5,350
27490848,🏠 4 BR Swank Victorian Near United Center Chicago,72651433,Zafar,,East Garfield Park,41.87856,-87.69542,Entire home/apt,285,3,37,8/16/2020,1.4,5,360
27490851,Cozy Apartment Steps from Hip Logan Square & Train,68385246,Hari,,Avondale,41.93555,-87.70526,Entire home/apt,80,4,15,10/13/2020,0.75,1,293
27540212,Cozy 2BR-2BA a block away from Millenium Park,12013646,Luis,,Loop,41.88306,-87.62577,Entire home/apt,121,1,164,10/16/2020,6.08,4,254
27543248,Epitome of Mental and Visual Peace,107488150,Susie,,East Garfield Park,41.87051,-87.70898,Private room,68,1,5,10/21/2018,0.19,1,0
27547611,West Town- Private Room- Free Street Parking,31375193,Steve,,West Town,41.89255,-87.67263,Private room,46,2,36,11/17/2019,1.35,1,111
27553317,Visit the United Center & Explore City of Chicago,156238470,Zed,,Near West Side,41.88243,-87.67977,Entire home/apt,50,2,159,8/31/2020,6.19,1,8
27553507,ENTIRE CLEAN MODERN 2 BR APT HAVEN/GARAGE PARKING,93296905,Sandra,,Belmont Cragin,41.91841,-87.76041,Private room,80,2,85,8/16/2020,3.26,1,111
27572340,Chicago Multi-unit building,161487535,Ryan,,South Shore,41.76059,-87.56234,Private room,34,2,3,10/4/2019,0.11,2,269
27581775,Guest Suite in Tranquil Neighborhood near Chi Cubs,4727270,Sheila,,Lake View,41.95765,-87.66713,Entire home/apt,141,2,12,9/16/2019,0.48,2,80
27582755,Southport Inn 2BR Condo - Close to Train & Wrigley,58341908,Matt,,Lake View,41.93958,-87.66503,Entire home/apt,226,1,86,6/12/2020,3.41,3,0
27583030,Historic Chicago neighborhood surrounded by woods,206531843,Thomas,,Forest Glen,41.99682,-87.76734,Private room,43,1,35,5/12/2019,1.33,3,0
27583390,Trendy Old Irving Apartment,74234277,Max & Margarita,,Irving Park,41.95346,-87.74015,Entire home/apt,128,3,55,9/12/2020,2.11,1,330
27584436,Two Bedroom Apartment,250400,Dan,,South Lawndale,41.85463,-87.69676,Entire home/apt,120,4,0,,,9,78
27584585,"Clean, Quiet and Spacious Penthouse Residence!",58868732,Jake,,Lake View,41.94245,-87.64913,Entire home/apt,181,2,79,9/8/2020,2.98,2,96
27595030,Beautiful River North Condo,10624291,Jennifer,,Near North Side,41.89765,-87.64389,Entire home/apt,96,2,29,10/15/2020,1.09,1,0
27605754,Pilsen Apartment,192710858,Niall,,Lower West Side,41.8557,-87.65347,Entire home/apt,125,2,26,2/16/2020,0.99,1,67
27629667,Eclectic Vibes in Logan - Walk to the Blue Line!,207183863,Thom,,Logan Square,41.92671,-87.69719,Entire home/apt,76,1,106,10/15/2020,3.99,2,315
27635399,East village room,79675882,Nadiah,,West Town,41.89453,-87.66995,Private room,50,1,4,5/12/2020,0.16,1,361
27637596,Desert Skylight,4847500,Christine,,West Town,41.90884,-87.69566,Entire home/apt,65,1,22,3/14/2019,0.85,2,0
27660366,Chill Like a Local-Fun Bucktown/Logan Sq w/Parking,17309769,Matthew,,Logan Square,41.92517,-87.69117,Private room,50,2,17,10/4/2020,1.58,1,0
27693443,"301 Hulu Tv Room, Private entrance, Great Location",127235673,Alex,,Edgewater,41.98553,-87.67134,Private room,45,1,21,5/7/2020,0.9,12,307
27694440,Quiet & Cozy Garden Unit with Private Entrance,209052147,Ricardo & Joe,,Rogers Park,41.99889,-87.67387,Entire home/apt,57,2,58,10/19/2020,2.32,1,202
