price,neighborhood,latitude,longitude,room_type,bathrooms,bedrooms,beds
162,Near North Side,41.8989,-87.62797,Entire home/apt,1,1,1
364,Loop,41.87065,-87.62348,Entire home/apt,2,2,3
102,West Town,41.89009,-87.67968,Entire home/apt,1,3,5
324,West Town,41.90327,-87.66403,Entire home/apt,3,4,7
650,Lake View,41.93287,-87.66344,Entire home/apt,4.5,7,9
525,Loop,41.87666,-87.6284,Entire home/apt,1,2,2
145,Near West Side,41.88681,-87.64419,Entire home/apt,1,1,1
65,Avondale,41.93422,-87.72317,Entire home/apt,1,2,2
42,Lincoln Park,41.92949,-87.66381,Entire home/apt,1,,1
28,Woodlawn,41.77363,-87.59417,Private room,1,1,0
425,Loop,41.88532,-87.63508,Entire home/apt,1,1,1
30,Avondale,41.9367,-87.69598,Private room,1,1,1
75,Uptown,41.96457,-87.66138,Entire home/apt,1,,1
120,Ashburn,41.74562,-87.7022,Entire home/apt,1,2,3
49,Ashburn,41.74455,-87.70192,Entire home/apt,1,,1
1200,Lake View,41.93728,-87.65576,Entire home/apt,5.5,4,3
166,Near West Side,41.88663,-87.64395,Entire home/apt,2,2,4
47,Rogers Park,42.0109,-87.66988,Private room,1,1,1
65,Hyde Park,41.80048,-87.59161,Entire home/apt,1,2,2
99,West Town,41.90003,-87.68933,Entire home/apt,1,2,2
252,Avondale,41.93632,-87.70621,Entire home/apt,2,4,4
149,Loop,41.88591,-87.61826,Entire home/apt,1,1,2
47,Lower West Side,41.85782,-87.64226,Entire home/apt,1,2,3
150,Lincoln Park,41.92495,-87.65624,Entire home/apt,1.5,3,4
85,West Town,41.90864,-87.67337,Private room,2,2,2
87,West Ridge,41.98955,-87.69793,Entire home/apt,1,2,2
51,Bridgeport,41.84418,-87.63839,Private room,1,1,1
83,Bridgeport,41.84274,-87.63878,Entire home/apt,2,2,3
225,Near West Side,41.88523,-87.64514,Entire home/apt,1,1,1
86,Near North Side,41.89067,-87.63205,Private room,1,1,1
80,Lake View,41.94316,-87.64165,Entire home/apt,1,1,1
145,East Garfield Park,41.888,-87.70757,Entire home/apt,1,1,1
125,Near West Side,41.87798,-87.65929,Entire home/apt,2,2,3
125,North Center,41.95096,-87.68102,Entire home/apt,1,1,2
65,Rogers Park,42.01554,-87.67569,Private room,1,1,1
148,Irving Park,41.95783,-87.69908,Entire home/apt,2,3,3
49,Chatham,41.74805,-87.60136,Entire home/apt,1,1,3
400,Near West Side,41.88306,-87.6426,Entire home/apt,1,,2
92,West Town,41.90255,-87.6783,Entire home/apt,1,1,2
400,Loop,41.87303,-87.63139,Entire home/apt,2,3,3
131,Loop,41.88369,-87.63479,Entire home/apt,2,2,2
23,Albany Park,41.97015,-87.71812,Private room,1,1,1
165,West Town,41.89065,-87.67003,Entire home/apt,1,1,2
195,Grand Boulevard,41.81828,-87.61673,Entire home/apt,2,3,4
300,Douglas,41.83412,-87.62184,Entire home/apt,4.5,5,11
91,Rogers Park,42.01882,-87.66427,Entire home/apt,1.5,2,2
400,Near North Side,41.89305,-87.61586,Entire home/apt,1,,2
400,Near North Side,41.8937,-87.63544,Entire home/apt,1,,2
400,Near North Side,41.89367,-87.61754,Entire home/apt,1,,2
400,Loop,41.88703,-87.63513,Entire home/apt,1,,2
400,Loop,41.8852,-87.63494,Entire home/apt,1,,2
104,Loop,41.88468,-87.62443,Entire home/apt,1,,2
74,Lincoln Square,41.96646,-87.68545,Entire home/apt,1,1,1
36,Jefferson Park,41.974,-87.77807,Private room,1,1,1
79,Rogers Park,42.01646,-87.66432,Entire home/apt,1,1,2
70,Hyde Park,41.79404,-87.5913,Entire home/apt,1,,1
200,Near North Side,41.90653,-87.6275,Entire home/apt,1,1,2
54,Bridgeport,41.84387,-87.63838,Private room,1,1,1
77,Bridgeport,41.843,-87.6404,Entire home/apt,1,1,1
360,North Park,41.98828,-87.71659,Entire home/apt,3.5,5,11
150,Near North Side,41.89033,-87.62898,Private room,1.5,1,1
66,Lower West Side,41.85316,-87.67079,Entire home/apt,1,2,2
89,Lower West Side,41.85378,-87.67694,Entire home/apt,1,2,2
234,Loop,41.87262,-87.62345,Entire home/apt,1,1,2
201,Rogers Park,42.01109,-87.66283,Entire home/apt,2,2,2
95,Oakland,41.8214,-87.60419,Entire home/apt,1.5,3,3
63,Uptown,41.95725,-87.64877,Private room,1,1,1
29,Humboldt Park,41.91156,-87.70682,Private room,1,1,1
69,Uptown,41.95944,-87.64795,Entire home/apt,1,1,1
190,Loop,41.8706,-87.62425,Entire home/apt,1,,2
120,Bridgeport,41.8433,-87.63938,Entire home/apt,2,2,2
51,Bridgeport,41.84204,-87.63934,Private room,1,1,1
53,Bridgeport,41.84297,-87.63907,Private room,1,1,1
85,Bridgeport,41.83763,-87.64462,Entire home/apt,1,2,2
180,Rogers Park,41.9987,-87.66264,Entire home/apt,1,3,4
29,South Shore,41.76087,-87.56339,Private room,2.5,1,2
55,Chicago Lawn,41.77682,-87.68013,Private room,1.5,1,1
28,South Shore,41.76498,-87.56851,Private room,2.5,1,2
28,South Shore,41.76009,-87.56473,Private room,2.5,1,0
55,West Ridge,42.00532,-87.68391,Private room,1,1,1
79,Lake View,41.93947,-87.6549,Entire home/apt,1,3,3
55,West Englewood,41.77282,-87.67371,Private room,1.5,1,2
175,Edgewater,41.98084,-87.65536,Entire home/apt,1,1,1
155,Near North Side,41.88937,-87.63441,Entire home/apt,1,1,2
107,Near North Side,41.89438,-87.62805,Private room,1,1,2
99,Lower West Side,41.85598,-87.68332,Entire home/apt,2,3,2
56,Bridgeport,41.84441,-87.63996,Entire home/apt,1,1,1
100,Loop,41.87563,-87.62734,Entire home/apt,1,1,1
46,Rogers Park,42.0044,-87.67819,Entire home/apt,1,1,1
115,West Town,41.90274,-87.69228,Entire home/apt,1,2,1
27,Ohare,41.97587,-87.84132,Private room,1,1,1
140,Avondale,41.93979,-87.71578,Entire home/apt,2.5,3,3
68,North Lawndale,41.85445,-87.71854,Entire home/apt,1,3,3
82,West Town,41.88995,-87.68495,Entire home/apt,1,3,4
89,Avondale,41.93435,-87.70474,Entire home/apt,2,3,3
45,Irving Park,41.95726,-87.70748,Private room,1,1,1
80,Edgewater,41.98601,-87.65734,Private room,1,1,1
400,Near West Side,41.88314,-87.64291,Entire home/apt,1,,2
101,Near West Side,41.88341,-87.64393,Entire home/apt,1,,2
400,Near West Side,41.88276,-87.64244,Entire home/apt,1,,2
400,Near West Side,41.8822,-87.64306,Entire home/apt,1,,2
149,Near North Side,41.90066,-87.62081,Entire home/apt,1,,1
215,Lincoln Park,41.92046,-87.6532,Entire home/apt,1,4,4
90,West Town,41.91151,-87.68356,Private room,1,1,1
49,Irving Park,41.95535,-87.71746,Entire home/apt,1,2,2
167,Loop,41.86974,-87.63201,Entire home/apt,2,2,4
115,Logan Square,41.93083,-87.7057,Entire home/apt,1,3,3
78,Near North Side,41.90736,-87.63321,Entire home/apt,1,1,1
54,Near North Side,41.89283,-87.61714,Entire home/apt,1,,1
400,Near North Side,41.89414,-87.63208,Entire home/apt,1,,2
65,Near West Side,41.87406,-87.65739,Private room,1,1,2
55,Lincoln Square,41.96962,-87.69595,Private room,1,1,1
260,Loop,41.87129,-87.63147,Entire home/apt,2,3,5
400,Near North Side,41.89569,-87.63284,Entire home/apt,1,,2
400,Near North Side,41.89486,-87.63289,Entire home/apt,1,,2
89,Near North Side,41.89197,-87.63557,Entire home/apt,1,1,2
49,Woodlawn,41.78518,-87.61237,Private room,1,1,1
150,Loop,41.88607,-87.61965,Entire home/apt,1,1,1
298,West Ridge,41.99309,-87.6779,Entire home/apt,3,5,6
99,North Center,41.94772,-87.68267,Entire home/apt,1,1,2
100,Lincoln Park,41.91376,-87.6338,Entire home/apt,1,,1
140,Lincoln Park,41.93126,-87.64825,Entire home/apt,1,2,2
35,Morgan Park,41.69411,-87.66491,Private room,1.5,1,1
400,Loop,41.87808,-87.62327,Entire home/apt,1,,2
400,Loop,41.88614,-87.63255,Entire home/apt,1,,2
118,Lincoln Square,41.96207,-87.67909,Entire home/apt,1,3,5
97,Humboldt Park,41.91063,-87.70979,Entire home/apt,1,2,4
111,Lake View,41.94025,-87.65406,Entire home/apt,1,2,3
29,Armour Square,41.84047,-87.6329,Private room,1,1,1
29,Armour Square,41.83969,-87.63294,Private room,1,1,1
29,Armour Square,41.84191,-87.63288,Private room,1,1,1
135,Loop,41.87976,-87.62663,Entire home/apt,1,1,1
147,Near North Side,41.89678,-87.63171,Entire home/apt,1,1,1
145,Hyde Park,41.79604,-87.60218,Entire home/apt,1,2,2
100,Humboldt Park,41.89412,-87.70648,Entire home/apt,1,2,2
41,Chatham,41.75075,-87.61334,Entire home/apt,1,2,2
75,Near South Side,41.85634,-87.6215,Private room,1,1,1
50,South Shore,41.76588,-87.59284,Entire home/apt,1,2,2
90,Lower West Side,41.85724,-87.6587,Entire home/apt,1,1,1
191,Near West Side,41.88136,-87.66771,Entire home/apt,2,3,9
25,New City,41.7955,-87.65986,Private room,1,1,1
144,Logan Square,41.9307,-87.70164,Entire home/apt,1,2,3
99,Englewood,41.79297,-87.63495,Entire home/apt,1,4,4
60,South Lawndale,41.85496,-87.69668,Entire home/apt,1,1,3
60,Lake View,41.95393,-87.65714,Entire home/apt,1,1,1
29,West Town,41.89325,-87.65933,Private room,2,1,1
35,Jefferson Park,41.97249,-87.78177,Shared room,1,1,1
180,Washington Park,41.78852,-87.62142,Entire home/apt,1,3,5
101,Logan Square,41.92906,-87.71275,Entire home/apt,1,3,3
73,Lincoln Park,41.92934,-87.66118,Entire home/apt,1,3,3
135,Near North Side,41.89947,-87.62102,Entire home/apt,1,1,1
141,Near North Side,41.89504,-87.63236,Private room,1,1,1
173,Near North Side,41.89354,-87.63128,Private room,1,1,2
203,Near North Side,41.89477,-87.63312,Private room,1,1,1
246,Near North Side,41.89481,-87.6325,Private room,1,1,1
108,Lincoln Park,41.92932,-87.63913,Entire home/apt,2,1,1
52,Lincoln Square,41.96442,-87.68283,Private room,1,1,1
66,Logan Square,41.91897,-87.71551,Entire home/apt,1,2,2
59,Portage Park,41.94019,-87.75539,Private room,1,1,1
85,Lower West Side,41.85459,-87.6701,Entire home/apt,2,2,2
40,South Lawndale,41.85153,-87.69571,Private room,1,1,1
52,South Lawndale,41.85156,-87.69687,Private room,1,1,1
69,West Town,41.90657,-87.6735,Entire home/apt,1,2,3
175,Edgewater,41.98433,-87.67194,Entire home/apt,1,2,2
76,Lincoln Square,41.96555,-87.68879,Entire home/apt,1,2,2
87,West Town,41.89326,-87.66884,Private room,1,1,1
180,Washington Park,41.78875,-87.62205,Private room,1,1,1
92,Washington Park,41.78809,-87.62281,Private room,1,1,1
100,Washington Park,41.78869,-87.62217,Shared room,1,1,1
37,Woodlawn,41.78438,-87.60607,Private room,1,1,1
138,Irving Park,41.94981,-87.70612,Entire home/apt,1,3,3
149,Near West Side,41.88208,-87.6475,Entire home/apt,1,,1
100,Near West Side,41.87997,-87.68406,Entire home/apt,1,2,2
70,Bridgeport,41.84191,-87.63847,Entire home/apt,1,2,2
89,Irving Park,41.96487,-87.74081,Entire home/apt,1,1,2
79,South Chicago,41.74895,-87.56904,Private room,1.5,1,1
75,Uptown,41.96548,-87.6644,Entire home/apt,1,,0
114,Albany Park,41.96808,-87.70228,Entire home/apt,1,1,1
140,Near North Side,41.90976,-87.64038,Entire home/apt,3.5,4,14
98,West Ridge,42.00852,-87.69487,Entire home/apt,1,2,2
176,West Town,41.8943,-87.68088,Entire home/apt,2,3,3
100,West Town,41.90652,-87.66765,Entire home/apt,1,2,3
139,West Town,41.89309,-87.6813,Entire home/apt,1,3,4
83,North Park,41.98767,-87.71605,Entire home/apt,1,2,2
150,West Town,41.90718,-87.69389,Entire home/apt,1.5,3,5
128,Rogers Park,42.01511,-87.68189,Entire home/apt,1,2,2
214,Greater Grand Crossing,41.76634,-87.62025,Entire home/apt,1,2,0
66,West Town,41.90647,-87.66776,Entire home/apt,1,2,4
192,Near North Side,41.90334,-87.63389,Entire home/apt,1,,2
229,Uptown,41.95739,-87.64866,Entire home/apt,1,2,3
30,Bridgeport,41.8457,-87.64655,Private room,1,1,1
84,Washington Park,41.79622,-87.62326,Entire home/apt,1,2,3
166,Near West Side,41.8821,-87.68887,Entire home/apt,2,6,4
68,Near North Side,41.90779,-87.63364,Entire home/apt,1,1,2
153,West Town,41.90232,-87.67237,Entire home/apt,1,1,2
75,Edgewater,41.99151,-87.65686,Private room,1,1,1
150,Edgewater,41.99151,-87.65686,Private room,1,1,3
100,Edgewater,41.99151,-87.65686,Private room,1,1,1
100,West Town,41.89332,-87.67052,Private room,1,1,1
128,Logan Square,41.9254,-87.6991,Entire home/apt,1,1,2
168,Lake View,41.94528,-87.65823,Entire home/apt,2,2,2
191,Uptown,41.95553,-87.65339,Entire home/apt,2,3,4
60,Rogers Park,42.01745,-87.67708,Entire home/apt,1,1,1
99,Kenwood,41.81475,-87.60161,Entire home/apt,1,,1
137,Near North Side,41.89502,-87.62791,Entire home/apt,1,1,1
154,Near North Side,41.89502,-87.62791,Entire home/apt,1,1,1
162,Near North Side,41.89502,-87.62791,Entire home/apt,1,1,1
89,Near North Side,41.90524,-87.63049,Private room,1,1,1
95,Near North Side,41.90524,-87.63049,Private room,1,1,1
115,Near North Side,41.90524,-87.63049,Private room,1,1,2
42,Chicago Lawn,41.77355,-87.69235,Private room,1,1,1
45,Washington Heights,41.7234,-87.64722,Private room,1,1,1
125,Loop,41.88459,-87.62918,Entire home/apt,2,2,3
400,Near North Side,41.89492,-87.63211,Entire home/apt,1,,2
139,Near North Side,41.89538,-87.6248,Entire home/apt,2,2,2
400,Near North Side,41.89621,-87.63132,Entire home/apt,1,,2
169,Lake View,41.94933,-87.65701,Entire home/apt,1,2,7
25,Greater Grand Crossing,41.76199,-87.6056,Private room,1,1,1
178,West Town,41.89736,-87.66658,Entire home/apt,1,3,4
125,Loop,41.88629,-87.62504,Entire home/apt,2,2,3
25,New City,41.79444,-87.65966,Private room,1,1,1
158,East Garfield Park,41.87998,-87.70492,Entire home/apt,1,2,2
85,Uptown,41.9579,-87.65522,Entire home/apt,1,1,0
139,West Town,41.89876,-87.69308,Entire home/apt,1,2,3
65,Ohare,41.97783,-87.84631,Entire home/apt,1,1,1
81,Rogers Park,42.02074,-87.66467,Entire home/apt,1.5,1,1
101,Loop,41.87443,-87.63053,Entire home/apt,1,1,2
70,Portage Park,41.95483,-87.75729,Private room,1,,2
42,Chicago Lawn,41.77364,-87.69284,Private room,1,1,1
48,West Ridge,42.01893,-87.70439,Private room,1,1,1
194,Lake View,41.95542,-87.66572,Entire home/apt,3,7,8
90,Bridgeport,41.83892,-87.65096,Entire home/apt,1,3,3
60,Avondale,41.93856,-87.71615,Private room,1.5,1,1
30,Bridgeport,41.84551,-87.64688,Private room,1,1,1
100,Grand Boulevard,41.81219,-87.61124,Entire home/apt,1,1,1
189,Near North Side,41.9004,-87.6272,Entire home/apt,1,,1
59,West Town,41.90746,-87.67485,Entire home/apt,1,2,4
140,Logan Square,41.92372,-87.69887,Entire home/apt,1,1,1
70,Avondale,41.93362,-87.71526,Entire home/apt,1,2,3
100,Washington Park,41.79571,-87.62363,Entire home/apt,1,1,2
35,West Town,41.8981,-87.66701,Private room,1,1,1
38,West Town,41.89742,-87.66693,Private room,1,1,1
38,West Town,41.89865,-87.6687,Private room,1,1,1
450,West Town,41.89881,-87.66824,Entire home/apt,1,3,4
50,Norwood Park,41.97182,-87.78804,Private room,1.5,1,1
70,West Town,41.89695,-87.66842,Private room,1,1,1
70,West Town,41.89719,-87.66709,Private room,1,1,1
70,West Town,41.89739,-87.6688,Private room,1,1,1
110,Lower West Side,41.85019,-87.6807,Entire home/apt,1,1,2
252,Loop,41.88464,-87.6292,Entire home/apt,4,4,6
150,North Center,41.94815,-87.6823,Entire home/apt,1,2,2
349,Uptown,41.97429,-87.66644,Entire home/apt,3,3,3
80,Fuller Park,41.79515,-87.63024,Entire home/apt,1,2,2
416,Lincoln Park,41.91245,-87.63987,Entire home/apt,4,5,6
100,Near North Side,41.89904,-87.622,Entire home/apt,2,2,2
84,Logan Square,41.91575,-87.68676,Entire home/apt,1,1,4
102,Loop,41.87364,-87.63032,Entire home/apt,1,1,2
104,Loop,41.87468,-87.63238,Entire home/apt,1,1,2
104,Loop,41.87505,-87.63027,Entire home/apt,1,1,2
104,Loop,41.87371,-87.63075,Entire home/apt,1,1,2
107,Loop,41.87515,-87.6302,Entire home/apt,1,1,2
65,Portage Park,41.96343,-87.78676,Private room,1,1,1
70,Loop,41.88488,-87.63337,Entire home/apt,1,,1
46,Lower West Side,41.8568,-87.67335,Private room,1,1,0
70,Loop,41.88488,-87.63337,Entire home/apt,1,1,0
90,Irving Park,41.95335,-87.7233,Entire home/apt,1,1,1
40,Brighton Park,41.82192,-87.69457,Private room,1,1,0
35,Brighton Park,41.82347,-87.69514,Private room,1,1,2
200,Chatham,41.74822,-87.60674,Entire home/apt,2,3,3
32,Brighton Park,41.82232,-87.69671,Private room,1,1,1
101,Avondale,41.93594,-87.71635,Entire home/apt,2,3,3
350,Douglas,41.83407,-87.61928,Entire home/apt,4.5,3,3
125,West Town,41.9024,-87.66651,Entire home/apt,1,1,1
40,Logan Square,41.91826,-87.71673,Private room,1,1,1
75,Lower West Side,41.85764,-87.6599,Entire home/apt,1,1,1
50,East Garfield Park,41.87149,-87.69327,Private room,1,1,1
178,Near West Side,41.88545,-87.64298,Entire home/apt,2,2,2
159,Near North Side,41.89861,-87.62068,Entire home/apt,1,2,2
84,Logan Square,41.92024,-87.68294,Entire home/apt,1,2,2
177,Near West Side,41.8692,-87.66082,Entire home/apt,2,4,4
58,West Englewood,41.77161,-87.67315,Private room,1.5,1,2
39,New City,41.7952,-87.66122,Private room,1,1,1
76,Irving Park,41.95808,-87.71483,Entire home/apt,1,2,2
73,Lincoln Square,41.97419,-87.68608,Entire home/apt,1,2,2
180,Near North Side,41.89809,-87.61913,Entire home/apt,1,,0
83,West Town,41.9125,-87.69191,Entire home/apt,1,1,1
150,Lake View,41.94057,-87.66514,Entire home/apt,2,3,3
264,Near North Side,41.88953,-87.63298,Entire home/apt,2,2,2
40,Humboldt Park,41.90955,-87.72388,Shared room,1,1,1
35,Ashburn,41.74497,-87.73542,Private room,1,1,1
156,Near North Side,41.88916,-87.63333,Entire home/apt,1,1,2
69,Lincoln Square,41.9661,-87.68552,Entire home/apt,1,1,1
110,West Town,41.90323,-87.66999,Entire home/apt,1,1,1
429,Grand Boulevard,41.82084,-87.61068,Entire home/apt,3.5,3,4
86,Portage Park,41.94649,-87.77254,Entire home/apt,1,2,2
15,Bridgeport,41.84243,-87.65081,Shared room,1,1,1
23,Albany Park,41.97061,-87.71715,Private room,1,1,1
49,Avondale,41.93261,-87.7221,Private room,1,1,1
53,Near North Side,41.8962,-87.62828,Private room,1,1,3
89,Near North Side,41.90511,-87.62785,Entire home/apt,1,,1
140,Loop,41.88558,-87.6257,Entire home/apt,2,2,2
99,Loop,41.88558,-87.6257,Entire home/apt,1,1,1
108,Loop,41.87352,-87.6277,Entire home/apt,1.5,1,6
75,Grand Boulevard,41.82337,-87.61732,Entire home/apt,1,1,3
74,Bridgeport,41.84049,-87.65979,Entire home/apt,1.5,2,2
150,South Shore,41.76912,-87.56839,Entire home/apt,2,2,3
99,Douglas,41.8294,-87.62104,Entire home/apt,1,2,3
143,Lake View,41.95058,-87.65942,Entire home/apt,2,2,4
142,Near North Side,41.89683,-87.63184,Entire home/apt,1,1,2
79,Grand Boulevard,41.81545,-87.61702,Entire home/apt,1,1,1
34,Roseland,41.69736,-87.62343,Entire home/apt,1,1,2
159,Humboldt Park,41.90187,-87.70953,Entire home/apt,1,2,2
29,Mckinley Park,41.83288,-87.66498,Private room,1,1,1
95,Near North Side,41.89336,-87.61559,Entire home/apt,1,1,1
159,Rogers Park,42.00636,-87.66199,Entire home/apt,2,2,2
114,Bridgeport,41.83383,-87.64839,Entire home/apt,1,2,4
600,West Town,41.90607,-87.67581,Entire home/apt,2,2,2
183,Near North Side,41.89502,-87.62791,Entire home/apt,1,1,1
77,Lincoln Square,41.97414,-87.68838,Entire home/apt,1,3,4
240,Logan Square,41.92201,-87.71264,Entire home/apt,3,4,8
69,Lincoln Park,41.92454,-87.64055,Entire home/apt,1.5,2,2
29,Mckinley Park,41.83387,-87.66565,Private room,1,1,1
29,Mckinley Park,41.83272,-87.66591,Private room,1,1,1
26,Mckinley Park,41.83396,-87.66579,Private room,1,1,1
50,Edgewater,41.98322,-87.66275,Entire home/apt,1,1,1
68,South Lawndale,41.85314,-87.70139,Entire home/apt,1,2,2
85,Edgewater,41.99104,-87.66106,Entire home/apt,1,,1
45,West Town,41.89195,-87.65863,Private room,2,2,2
150,Lake View,41.93941,-87.65986,Entire home/apt,3,2,3
65,East Garfield Park,41.87169,-87.69368,Private room,1,1,1
65,East Garfield Park,41.87193,-87.69432,Private room,1,1,1
167,Near North Side,41.89622,-87.62571,Entire home/apt,2,2,2
120,Grand Boulevard,41.8061,-87.6204,Entire home/apt,1,2,2
85,Near North Side,41.8961,-87.6256,Entire home/apt,1,1,1
135,Ashburn,41.74594,-87.70151,Entire home/apt,1,2,2
92,Loop,41.87374,-87.62802,Entire home/apt,1.5,1,6
101,Loop,41.87173,-87.62753,Entire home/apt,1.5,2,6
115,Near West Side,41.88765,-87.64631,Entire home/apt,1,,1
42,Humboldt Park,41.89025,-87.72035,Private room,2,1,1
150,Edgewater,41.99151,-87.65686,Private room,1,1,1
107,Loop,41.87179,-87.62742,Entire home/apt,1.5,1,6
95,North Center,41.95739,-87.69156,Entire home/apt,2.5,3,4
61,West Ridge,41.99734,-87.69941,Entire home/apt,1,1,3
48,Near North Side,41.89647,-87.62971,Private room,1,1,1
37,Albany Park,41.96677,-87.72233,Private room,1,1,1
218,Lincoln Park,41.93031,-87.65482,Entire home/apt,2,3,6
175,Near North Side,41.89306,-87.62893,Private room,1,1,1
55,East Garfield Park,41.87041,-87.69312,Private room,1,1,1
85,West Ridge,41.98589,-87.69333,Entire home/apt,1.5,3,2
258,South Shore,41.75885,-87.56486,Entire home/apt,1.5,4,5
1000,Avondale,41.93774,-87.69747,Entire home/apt,1,2,2
75,Near North Side,41.89641,-87.62574,Entire home/apt,1,1,0
19,West Ridge,42.01738,-87.68889,Shared room,2,1,1
81,Lake View,41.93594,-87.64388,Entire home/apt,1,,1
70,Near North Side,41.89452,-87.62747,Entire home/apt,1,1,0
400,Englewood,41.79241,-87.64726,Entire home/apt,1,3,5
80,Lake View,41.93611,-87.64226,Entire home/apt,1,,1
81,Lake View,41.94975,-87.65639,Entire home/apt,1,2,3
102,Avondale,41.93568,-87.71896,Entire home/apt,2,3,3
129,Lake View,41.95456,-87.66696,Entire home/apt,2,2,2
159,West Town,41.90736,-87.67131,Shared room,2,1,7
151,Grand Boulevard,41.81278,-87.61129,Entire home/apt,1,2,2
45,West Ridge,41.99889,-87.68132,Private room,1,1,1
100,Lincoln Park,41.93241,-87.64297,Private room,1,1,1
105,Near North Side,41.89861,-87.62068,Entire home/apt,1,,1
159,Near North Side,41.89472,-87.63323,Entire home/apt,1,,0
485,Near West Side,41.88595,-87.64865,Entire home/apt,3,3,5
122,West Town,41.90362,-87.68167,Entire home/apt,2.5,2,2
32,Washington Park,41.78633,-87.61911,Private room,1,1,1
88,Lake View,41.9529,-87.64958,Private room,1,1,2
142,Near North Side,41.89678,-87.63171,Entire home/apt,1,1,1
49,Kenwood,41.81259,-87.59791,Entire home/apt,1,1,2
215,Lower West Side,41.85855,-87.64212,Entire home/apt,3,3,4
150,Rogers Park,42.00698,-87.67596,Entire home/apt,2,1,1
200,Near South Side,41.85407,-87.62244,Entire home/apt,1,1,1
